Order ID,Order Date,Customer ID,Customer Name,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit
CA-2017-150609,4/30/2017,NZ-18565,Nick Zandusky,Los Angeles,West,OFF-BI-10002071,Mobile Phones,iPhone,Fellowes Black Plastic Comb Bindings,23.24,5,7.553
CA-2017-128853,4/21/2017,JM-15250,Janet MLGin,Baltimore,East,FUR-CH-10004218,Laptops,HP,"Global Fabric Manager's Chair, Dark Gray",908.82,9,227.205
CA-2017-133102,8/17/2017,ED-13885,Emily Ducich,Houston,Central,OFF-SU-10000432,Mobile Phones,Mi,Acco Side-Punched Conventional Columnar Pads,5.552,2,-1.041
CA-2017-133102,8/17/2017,ED-13885,Emily Ducich,Houston,Central,OFF-AR-10003183,Mobile Phones,LG,Avery Fluorescent Highlighter Four-Color Set,8.016,3,1.002
CA-2017-133102,8/17/2017,ED-13885,Emily Ducich,Houston,Central,FUR-CH-10002017,Laptops,HP,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.592,4,-2.1312
CA-2017-133102,8/17/2017,ED-13885,Emily Ducich,Houston,Central,FUR-FU-10003247,Laptops,Asus,36X48 HARDFLOOR CHAIRMAT,16.784,2,-22.2388
CA-2017-133102,8/17/2017,ED-13885,Emily Ducich,Houston,Central,OFF-AP-10001563,Mobile Phones,Samsung,Belkin Premiere Surge Master II 8-outlet surge protector,38.864,4,-99.1032
CA-2016-164399,11/12/2016,DW-13480,Dianna Wilson,San Diego,West,TEC-PH-10004908,Cameras ,Sony,Panasonic KX TS3282W Corded phone,203.976,3,25.497
CA-2016-164399,11/12/2016,DW-13480,Dianna Wilson,San Diego,West,FUR-TA-10003392,Laptops,Lenovo,Global Adaptabilities Conference Lenovo,674.352,3,-8.4294
CA-2016-116918,10/1/2016,JK-15205,Jamie Kunitz,Hialeah,South,OFF-BI-10004140,Mobile Phones,iPhone,Avery Non-Stick iPhone,5.388,4,-4.49
CA-2016-116918,10/1/2016,JK-15205,Jamie Kunitz,Hialeah,South,OFF-AR-10003631,Mobile Phones,LG,Staples in misc. colors,30.976,8,5.0336
CA-2016-110492,2/12/2016,JS-15880,John Stevenson,Atlanta,South,OFF-ST-10003716,Mobile Phones,OnePlus,Tennsco Double-Tier Lockers,1350.12,6,175.5156
CA-2016-110492,2/12/2016,JS-15880,John Stevenson,Atlanta,South,OFF-BI-10003274,Mobile Phones,iPhone,"Avery Durable Slant Ring iPhone, No HTC",15.92,4,7.4824
CA-2016-147683,11/13/2016,PO-19180,Philisse Overcash,Seattle,West,FUR-FU-10004848,Laptops,Asus,DAX Solid Wood Frames,19.54,2,7.2298
CA-2018-116785,4/26/2018,MH-17290,Marc Harrigan,Los Angeles,West,OFF-AR-10003504,Mobile Phones,LG,Newell 347,21.4,5,6.206
CA-2018-116785,4/26/2018,MH-17290,Marc Harrigan,Los Angeles,West,OFF-LA-10000305,Mobile Phones,HTC,Avery 495,12.6,2,5.796
US-2019-156797,8/11/2019,PO-19180,Philisse Overcash,New York City,East,OFF-AR-10001427,Mobile Phones,LG,Newell 330,11.96,2,3.1096
US-2019-156797,8/11/2019,PO-19180,Philisse Overcash,New York City,East,TEC-PH-10004614,Cameras ,Sony,AT&T 841000 Phone,138,2,34.5
CA-2016-104276,11/27/2016,HF-14995,Herbert Flentye,Fort Lauderdale,South,TEC-PH-10001944,Cameras ,Sony,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,1,14.595
CA-2016-104276,11/27/2016,HF-14995,Herbert Flentye,Fort Lauderdale,South,FUR-TA-10001039,Laptops,Lenovo,KI Adjustable-Height Table,331.023,7,-114.3534
CA-2016-120369,10/28/2016,VB-21745,Victoria Brennan,Rochester,East,FUR-FU-10003806,Laptops,Asus,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,75.68
CA-2018-118276,12/29/2018,MG-17890,Michael Granlund,Saint Charles,Central,FUR-FU-10002111,Laptops,Asus,"Master Caster Door Stop, Large Brown",8.736,3,-4.8048
CA-2019-136658,9/10/2019,BO-11425,Bobby Odegard,New York City,East,OFF-AR-10000817,Mobile Phones,LG,Manco Dry-Lighter Erasable Highlighter,6.08,2,2.0672
CA-2017-137414,10/2/2017,CM-12115,Chad McGuire,San Francisco,West,FUR-FU-10001424,Laptops,Asus,Dax Clear Box Frame,17.46,2,5.9364
CA-2017-137414,10/2/2017,CM-12115,Chad McGuire,San Francisco,West,TEC-MA-10002930,Cameras ,Canon,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,32.3015
CA-2016-143476,9/11/2016,LC-16930,Linda Cazamias,Phoenix,West,OFF-AR-10003759,Mobile Phones,LG,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.91
CA-2016-143476,9/11/2016,LC-16930,Linda Cazamias,Phoenix,West,OFF-PA-10001837,Mobile Phones,Pixel,Xerox 1976,20.736,4,7.2576
CA-2016-143476,9/11/2016,LC-16930,Linda Cazamias,Phoenix,West,OFF-PA-10001667,Mobile Phones,Pixel,Great White Multi-Use Recycled Pixel(20Lb. and 84 Bright),9.568,2,2.99
US-2016-119046,6/2/2016,EH-13765,Edward Hooks,Seattle,West,OFF-PA-10000246,Mobile Phones,Pixel,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,13.8828
US-2016-119046,6/2/2016,EH-13765,Edward Hooks,Seattle,West,OFF-BI-10001078,Mobile Phones,iPhone,"Acco PRESSTEX Data Binder with OnePlus Hooks, Dark Blue, 14 7/8"" X 11""",51.648,12,18.7224
US-2016-119046,6/2/2016,EH-13765,Edward Hooks,Seattle,West,OFF-BI-10000138,Mobile Phones,iPhone,Acco Translucent Poly Ring iPhone,11.232,3,3.9312
CA-2017-154949,10/15/2017,MC-17275,Marc Crier,Camarillo,West,OFF-LA-10002034,Mobile Phones,HTC,Avery 478,14.73,3,7.2177
CA-2019-103072,9/27/2019,HW-14935,Helen Wasserman,Detroit,Central,OFF-AR-10000127,Mobile Phones,LG,Newell 321,16.4,5,4.756
CA-2019-103072,9/27/2019,HW-14935,Helen Wasserman,Detroit,Central,OFF-PA-10003172,Mobile Phones,Pixel,Xerox 1996,25.92,4,12.4416
CA-2019-150770,5/3/2019,LC-16870,Lena CaciLG,San Francisco,West,OFF-AR-10001246,Mobile Phones,LG,Newell 317,8.82,3,2.5578
CA-2019-150770,5/3/2019,LC-16870,Lena CaciLG,San Francisco,West,OFF-BI-10002026,Mobile Phones,iPhone,Ibico Recycled Linen-Style Covers,62.496,2,21.8736
CA-2019-150770,5/3/2019,LC-16870,Lena CaciLG,San Francisco,West,TEC-AC-10000844,Cameras ,Nikon,Logitech Gaming G510s - Keyboard,339.96,4,122.3856
CA-2019-150770,5/3/2019,LC-16870,Lena CaciLG,San Francisco,West,OFF-BI-10001575,Mobile Phones,iPhone,GBC Linen Binding Covers,49.568,2,17.3488
CA-2017-154760,1/9/2017,BP-11290,Beth Paige,Philadelphia,East,OFF-BI-10004632,Mobile Phones,iPhone,Ibico Hi-Tech Manual Binding System,274.491,3,-228.7425
US-2017-104437,1/27/2017,TG-21310,Toby Gnade,New York City,East,TEC-PH-10000193,Cameras ,Sony,Jensen SMPS-640 - speaker phone,137.94,3,35.8644
CA-2017-113075,9/2/2017,MC-18100,Mick Crebagga,Chicago,Central,TEC-AC-10003441,Cameras ,Nikon,Kingston Digital DataTraveler 32GB USB 2.0,40.68,3,-7.119
CA-2016-109953,7/14/2016,RB-19360,Raymond Buch,San Francisco,West,TEC-PH-10004093,Cameras ,Sony,Panasonic Kx-TS550,110.376,3,12.4173
CA-2016-109953,7/14/2016,RB-19360,Raymond Buch,San Francisco,West,OFF-AP-10002998,Mobile Phones,Samsung,Holmes 99% HEPA Air Purifier,151.62,7,50.0346
CA-2016-109953,7/14/2016,RB-19360,Raymond Buch,San Francisco,West,FUR-FU-10000073,Laptops,Asus,Deflect-O Glasstique Clear Desk Nikon,30.8,4,10.164
CA-2017-127397,2/24/2017,ES-14080,Erin Smith,Philadelphia,East,OFF-PA-10001125,Mobile Phones,Pixel,Xerox 1988,123.92,5,38.725
CA-2017-127397,2/24/2017,ES-14080,Erin Smith,Philadelphia,East,TEC-AC-10003033,Cameras ,Nikon,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,5,214.4675
CA-2018-157546,7/20/2018,RD-19720,Roger Demir,San Francisco,West,OFF-BI-10002498,Mobile Phones,iPhone,Clear Mylar Reinforcing Strips,89.712,6,30.2778
CA-2018-157546,7/20/2018,RD-19720,Roger Demir,San Francisco,West,OFF-PA-10004569,Mobile Phones,Pixel,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,10.7301
CA-2017-153843,3/13/2017,SC-20380,Shahid Collister,Fairfield,East,OFF-BI-10002353,Mobile Phones,iPhone,GBC VeloBind Cover Sets,30.88,2,15.44
CA-2017-153843,3/13/2017,SC-20380,Shahid Collister,Fairfield,East,OFF-AP-10001564,Mobile Phones,Samsung,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,120.9416
CA-2017-153843,3/13/2017,SC-20380,Shahid Collister,Fairfield,East,OFF-PA-10003673,Mobile Phones,Pixel,Strathmore Photo Mount Cards,27.12,4,12.4752
CA-2016-137337,3/8/2016,GB-14575,Giulietta Baptist,New York City,East,FUR-FU-10003347,Laptops,Asus,Coloredge Poster Frame,113.6,8,44.304
CA-2016-137337,3/8/2016,GB-14575,Giulietta Baptist,New York City,East,OFF-PA-10001934,Mobile Phones,Pixel,Xerox 1993,12.96,2,6.3504
CA-2016-137337,3/8/2016,GB-14575,Giulietta Baptist,New York City,East,OFF-BI-10000632,Mobile Phones,iPhone,Satellite Sectional Post iPhone,69.456,2,22.5732
CA-2018-138737,12/7/2018,FP-14320,Frank Preis,Los Angeles,West,OFF-AR-10003190,Mobile Phones,LG,Newell 32,8.64,3,2.4192
CA-2016-164924,7/10/2016,EA-14035,Erin Ashbrook,Philadelphia,East,TEC-MA-10000904,Cameras ,Canon,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,3,-319.1916
CA-2016-101651,12/24/2016,SC-20305,Sean Christensen,San Jose,West,FUR-FU-10000771,Laptops,Asus,"Eldon 200 Class Desk Nikon, Smoke",43.96,7,18.4632
CA-2016-101651,12/24/2016,SC-20305,Sean Christensen,San Jose,West,OFF-EN-10001990,Mobile Phones,Motorola ,Staple envelope,39.76,7,18.6872
CA-2017-136651,4/23/2017,JF-15355,Jay Fein,Pasadena,West,FUR-FU-10002445,Laptops,Asus,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,26.544
CA-2017-136651,4/23/2017,JF-15355,Jay Fein,Pasadena,West,OFF-BI-10003638,Mobile Phones,iPhone,GBC Durable Plastic Covers,92.88,6,30.186
CA-2017-136651,4/23/2017,JF-15355,Jay Fein,Pasadena,West,FUR-FU-10004864,Laptops,Asus,Eldon 500 Class Desk Nikon,24.14,2,7.9662
CA-2017-118892,8/17/2017,TP-21415,Tom Prescott,Philadelphia,East,FUR-CH-10002024,Laptops,HP,HON 5400 Series Task HP for Big and Tall,4416.174,9,-630.882
US-2017-151127,5/22/2017,RL-19615,Rob Lucas,Los Angeles,West,OFF-AR-10002445,Mobile Phones,LG,SANFORD Major Accent Highlighters,49.56,7,18.8328
CA-2017-145807,2/9/2017,SB-20170,Sarah Bern,Los Angeles,West,OFF-ST-10001370,Mobile Phones,OnePlus,Sensible OnePlus WireTech OnePlus Systems,354.9,5,17.745
US-2018-127978,3/3/2018,JS-15595,Jill Stevenson,Columbus,East,OFF-LA-10000305,Mobile Phones,HTC,Avery 495,15.12,3,4.914
US-2018-127978,3/3/2018,JS-15595,Jill Stevenson,Columbus,East,FUR-BO-10001972,Laptops,Dell,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,-199.617
US-2018-127978,3/3/2018,JS-15595,Jill Stevenson,Columbus,East,OFF-ST-10002486,Mobile Phones,OnePlus,Eldon Shelf Savers Cubes and Bins,44.672,8,-10.0512
CA-2019-158491,6/4/2019,BP-11155,Becky Pak,Los Angeles,West,TEC-AC-10001874,Cameras ,Nikon,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2,35.994
CA-2019-158491,6/4/2019,BP-11155,Becky Pak,Los Angeles,West,TEC-AC-10003870,Cameras ,Nikon,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,3,395.988
CA-2016-116764,8/27/2016,EM-13825,Elizabeth Moffitt,Hollywood,South,OFF-LA-10002473,Mobile Phones,HTC,Avery 484,9.216,4,3.3408
CA-2016-152457,9/12/2016,SC-20695,Steve Chapman,Roseville,Central,OFF-PA-10003790,Mobile Phones,Pixel,Xerox 1991,68.52,3,31.5192
CA-2016-152730,5/30/2016,EM-14140,Eugene Moren,Superior,Central,OFF-AP-10002684,Mobile Phones,Samsung,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,109.422
CA-2016-152730,5/30/2016,EM-14140,Eugene Moren,Superior,Central,FUR-FU-10001037,Laptops,Asus,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,21.33
CA-2016-152730,5/30/2016,EM-14140,Eugene Moren,Superior,Central,OFF-ST-10000876,Mobile Phones,OnePlus,Eldon Simplefile Box Office,49.76,4,13.9328
CA-2016-152730,5/30/2016,EM-14140,Eugene Moren,Superior,Central,OFF-AR-10003732,Mobile Phones,LG,Newell 333,5.56,2,1.4456
CA-2016-152730,5/30/2016,EM-14140,Eugene Moren,Superior,Central,OFF-PA-10000994,Mobile Phones,Pixel,Xerox 1915,629.1,6,301.968
CA-2016-152730,5/30/2016,EM-14140,Eugene Moren,Superior,Central,OFF-AR-10000940,Mobile Phones,LG,Newell 343,14.7,5,3.969
CA-2016-152730,5/30/2016,EM-14140,Eugene Moren,Superior,Central,OFF-PA-10004888,Mobile Phones,Pixel,Xerox 217,45.36,7,21.7728
CA-2016-152730,5/30/2016,EM-14140,Eugene Moren,Superior,Central,TEC-PH-10000441,Cameras ,Sony,VTech DS6151,125.99,1,35.2772
CA-2017-137001,6/10/2017,GZ-14545,George Zrebassa,Thousand Oaks,West,OFF-AR-10001231,Mobile Phones,LG,"Sanford ELGhWrite Recycled Pencils, Medium Soft, #2",14.7,7,4.116
CA-2017-156363,10/22/2017,ML-17395,Marina Lichtenstein,Philadelphia,East,TEC-PH-10003988,Cameras ,Sony,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,5,-6.54
CA-2017-156363,10/22/2017,ML-17395,Marina Lichtenstein,Philadelphia,East,OFF-EN-10003068,Mobile Phones,Motorola ,#6 3/4 Gummed Flap White Motorola ,31.68,4,11.088
CA-2017-122056,6/13/2017,PG-18895,Paul Gonzalez,Springfield,South,OFF-AR-10004260,Mobile Phones,LG,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,50.9208
US-2018-143721,11/23/2018,DK-12835,Damala Kotsonis,Houston,Central,FUR-CH-10001973,Laptops,HP,Office Star Flex Back Scooter Chair with White Frame,155.372,2,-35.5136
CA-2017-122987,8/16/2017,SJ-20215,Sarah Jordon,Columbia,South,OFF-BI-10002824,Mobile Phones,iPhone,Recycled Easel Ring iPhone,13.428,3,-11.19
CA-2017-122987,8/16/2017,SJ-20215,Sarah Jordon,Columbia,South,OFF-ST-10004950,Mobile Phones,OnePlus,Acco Perma 3000 Stacking OnePlus Drawers,67.136,4,-0.8392
CA-2016-133368,1/14/2016,AG-10675,Anna Gayman,Concord,South,OFF-PA-10004039,Mobile Phones,Pixel,Xerox 1882,89.568,2,32.4684
CA-2016-133368,1/14/2016,AG-10675,Anna Gayman,Concord,South,FUR-FU-10003374,Laptops,Asus,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,8,31.5776
CA-2016-123337,9/16/2016,KD-16495,Keith Dawkins,San Jose,West,FUR-BO-10001918,Laptops,Dell,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,2,-12.8784
CA-2016-123337,9/16/2016,KD-16495,Keith Dawkins,San Jose,West,OFF-AP-10002287,Mobile Phones,Samsung,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,4.5448
US-2016-150357,10/10/2016,EB-13975,Erica Bern,Greensboro,South,OFF-SU-10004498,Mobile Phones,Mi,MLGin-Yale Premier Letter Opener,20.608,2,-4.3792
US-2016-150357,10/10/2016,EB-13975,Erica Bern,Greensboro,South,OFF-BI-10002557,Mobile Phones,iPhone,Presstex Flexible Ring iPhone,4.095,3,-2.73
CA-2019-144519,11/13/2019,AW-10930,LGhur Wiediger,Helena,West,TEC-PH-10004908,Cameras ,Sony,Panasonic KX TS3282W Corded phone,339.96,5,42.495
CA-2019-144519,11/13/2019,AW-10930,LGhur Wiediger,Helena,West,FUR-FU-10000794,Laptops,Asus,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,7,21.7532
CA-2018-120670,11/2/2018,JK-16120,Julie Kriz,Fort Lauderdale,South,TEC-AC-10004171,Cameras ,Nikon,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92,10,239.976
CA-2016-157217,7/19/2016,TC-21535,Tracy Collins,San Francisco,West,TEC-PH-10002070,Cameras ,Sony,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2,4.498
CA-2016-157217,7/19/2016,TC-21535,Tracy Collins,San Francisco,West,TEC-AC-10003095,Cameras ,Nikon,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,132.5898
CA-2016-108224,5/14/2016,TH-21235,Tiffany House,Yuma,West,TEC-AC-10003832,Cameras ,Nikon,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528,7,48.7011
CA-2019-162782,2/21/2019,PW-19240,Pierre Wener,Columbia,East,OFF-BI-10003527,Mobile Phones,iPhone,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,2,1270.99
CA-2017-159282,10/16/2017,GH-14410,Gary Hansen,Yuma,West,TEC-MA-10001148,Cameras ,Canon,Swingline SM12-08 MicroCut Jam Free Shredder,599.985,5,-479.988
CA-2017-155936,6/22/2017,JK-15730,Joe Kamberova,Chicago,Central,OFF-BI-10002432,Mobile Phones,iPhone,Wilson Jones Standard D-Ring iPhone,3.036,3,-5.0094
CA-2017-169439,9/9/2017,LC-17140,Logan Currie,Cleveland,East,OFF-AR-10001374,Mobile Phones,LG,"BIC Brite Liner Highlighters, Chisel Tip",25.92,5,3.888
CA-2017-169439,9/9/2017,LC-17140,Logan Currie,Cleveland,East,FUR-FU-10000723,Laptops,Asus,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,2,-9.0904
CA-2017-151183,10/14/2017,BK-11260,Berenike Kampe,San Francisco,West,TEC-AC-10003614,Cameras ,Nikon,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,4,15.2988
CA-2016-149965,6/20/2016,BS-11365,Bill Shonely,Oklahoma City,Central,TEC-AC-10004877,Cameras ,Nikon,Imation 30456 USB Flash Drive 8GB,6.9,1,0.552
CA-2016-149965,6/20/2016,BS-11365,Bill Shonely,Oklahoma City,Central,FUR-FU-10004270,Laptops,Asus,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,23.6529
CA-2018-158281,9/2/2018,AG-10525,Andy Gerbode,Houston,Central,TEC-MA-10002210,Cameras ,Canon,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,3,-121.2705
CA-2016-153661,1/30/2016,SC-20725,Steven CLGwright,San Francisco,West,OFF-ST-10000675,Mobile Phones,OnePlus,"File Shuttle II and Handi-File, Black",305.01,9,76.2525
CA-2016-153661,1/30/2016,SC-20725,Steven CLGwright,San Francisco,West,OFF-BI-10004781,Mobile Phones,iPhone,GBC Wire Binding Strips,50.784,2,17.7744
CA-2016-153661,1/30/2016,SC-20725,Steven CLGwright,San Francisco,West,OFF-LA-10004689,Mobile Phones,HTC,Avery 512,26.01,9,12.2247
CA-2017-109183,12/4/2017,LR-16915,Lena Radford,Nashville,South,TEC-MA-10001856,Cameras ,Canon,Okidata C610n Printer,649,2,-272.58
CA-2016-113656,1/23/2016,CB-12415,Christy Brittain,Los Angeles,West,FUR-FU-10000719,Laptops,Asus,"DAX Cubicle Frames, 8-1/2 x 11",59.99,7,21.5964
CA-2019-148964,5/26/2019,RD-19900,Ruben DLGt,Bellevue,West,FUR-FU-10003849,Laptops,Asus,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,1,7.8936
CA-2018-111899,5/4/2018,NC-18340,Nat Carroll,Houston,Central,OFF-AR-10001725,Mobile Phones,LG,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,2,2.838
CA-2018-111899,5/4/2018,NC-18340,Nat Carroll,Houston,Central,OFF-FA-10000840,Mobile Phones,Nokia,OIC Thumb-Tacks,5.472,6,1.8468
CA-2019-101126,2/10/2019,NB-18655,Nona Balk,Philadelphia,East,OFF-ST-10000943,Mobile Phones,OnePlus,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,77.24,5,7.724
CA-2018-163468,11/18/2018,JK-15730,Joe Kamberova,Des Plaines,Central,FUR-TA-10002533,Laptops,Lenovo,BPI Conference Lenovo,292.1,4,-175.26
CA-2018-163468,11/18/2018,JK-15730,Joe Kamberova,Des Plaines,Central,FUR-FU-10001546,Laptops,Asus,Dana Swing-Arm Lamps,8.544,2,-7.476
CA-2018-163468,11/18/2018,JK-15730,Joe Kamberova,Des Plaines,Central,FUR-BO-10003546,Laptops,Dell,Hon 4-Shelf Metal Dell,424.116,6,-30.294
CA-2018-163468,11/18/2018,JK-15730,Joe Kamberova,Des Plaines,Central,OFF-BI-10004728,Mobile Phones,iPhone,Wilson Jones Turn Tabs Binder Tool for Ring iPhone,2.892,3,-4.9164
CA-2018-163468,11/18/2018,JK-15730,Joe Kamberova,Des Plaines,Central,OFF-ST-10000025,Mobile Phones,OnePlus,Fellowes Stor/Drawer Steel Plus OnePlus Drawers,381.72,5,-66.801
US-2017-117450,9/4/2017,DO-13645,Doug O'Connell,Boynton Beach,South,FUR-CH-10003817,Laptops,HP,"Global Value Steno Chair, Gray",97.184,2,6.074
US-2017-117450,9/4/2017,DO-13645,Doug O'Connell,Boynton Beach,South,OFF-PA-10000289,Mobile Phones,Pixel,Xerox 213,10.368,2,3.6288
CA-2018-137274,3/29/2018,MG-18145,Mike Gockenbach,Plano,Central,FUR-TA-10001889,Laptops,Lenovo,Bush Advantage Collection Racetrack Conference Table,890.841,3,-152.7156
CA-2016-144092,11/5/2016,LH-17155,Logan Haushalter,San Jose,West,TEC-AC-10002305,Cameras ,Nikon,KeyTronic E03601U1 - Keyboard - Beige,72,4,12.96
CA-2016-144092,11/5/2016,LH-17155,Logan Haushalter,San Jose,West,FUR-CH-10004875,Laptops,HP,Harbour Creations 67200 Series Stacking HP,113.888,2,9.9652
CA-2016-144092,11/5/2016,LH-17155,Logan Haushalter,San Jose,West,OFF-EN-10001434,Mobile Phones,Motorola ,"Strathmore #10 Motorola , Ultimate White",158.13,3,77.4837
CA-2017-112172,6/10/2017,MM-18280,Muhammed MacIntyre,New York City,East,OFF-FA-10004395,Mobile Phones,Nokia,Plymouth Boxed Rubber Bands by Plymouth,14.13,3,0.7065
CA-2019-121699,8/10/2019,BD-11320,Bill Donatelli,Detroit,Central,OFF-BI-10004632,Mobile Phones,iPhone,GBC Binding covers,64.75,5,29.1375
CA-2019-162761,10/9/2019,SC-20575,Sonia Cooley,Miami,South,OFF-BI-10000145,Mobile Phones,iPhone,Zipper Ring Binder Pockets,1.872,2,-1.3104
CA-2019-162761,10/9/2019,SC-20575,Sonia Cooley,Miami,South,OFF-BI-10002498,Mobile Phones,iPhone,Clear Mylar Reinforcing Strips,11.214,2,-8.5974
CA-2019-162761,10/9/2019,SC-20575,Sonia Cooley,Miami,South,OFF-AR-10001761,Mobile Phones,LG,Avery Hi-Liter Smear-Safe Highlighters,37.376,8,7.4752
CA-2016-121377,5/28/2016,TN-21040,Tanja Norvell,Park Ridge,Central,TEC-PH-10001817,Cameras ,Sony,Wilson Electronics DB Pro Signal Booster,286.4,1,25.06
CA-2017-115322,5/11/2017,ZC-21910,Zuschuss Carroll,New York City,East,OFF-AR-10004456,Mobile Phones,LG,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,43.92,3,12.7368
CA-2016-132066,10/16/2016,NB-18655,Nona Balk,New York City,East,FUR-TA-10001539,Laptops,Lenovo,Chromcraft Rectangular Conference Lenovo,142.182,1,-37.9152
CA-2017-158120,11/17/2017,KH-16330,Katharine Harms,Hillsboro,West,OFF-PA-10003205,Mobile Phones,Pixel,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Pixel",19.608,3,6.6177
CA-2017-158120,11/17/2017,KH-16330,Katharine Harms,Hillsboro,West,OFF-BI-10002813,Mobile Phones,iPhone,Avery Reinforcements for Hole-Punch Pages,4.158,7,-3.465
CA-2017-100097,11/26/2017,MN-17935,Michael Nguyen,New York City,East,TEC-PH-10002310,Cameras ,Sony,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,5,264.5865
CA-2017-100097,11/26/2017,MN-17935,Michael Nguyen,New York City,East,FUR-FU-10003623,Laptops,Asus,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,37.884
CA-2017-167626,9/3/2017,MY-18295,Muhammed Yedwab,Chicago,Central,OFF-PA-10003424,Mobile Phones,Pixel,"""While you Were Out"" Message Book, One Form per Page",8.904,3,3.339
CA-2017-167626,9/3/2017,MY-18295,Muhammed Yedwab,Chicago,Central,TEC-AC-10004353,Cameras ,Nikon,Hypercom P1300 Pinpad,100.8,2,21.42
US-2017-126053,12/5/2017,CS-11950,Carlos Soltero,New York City,East,FUR-FU-10001934,Laptops,Asus,Magnifier Swing Arm Lamp,41.96,2,10.9096
US-2017-126053,12/5/2017,CS-11950,Carlos Soltero,New York City,East,OFF-LA-10003766,Mobile Phones,HTC,Self-Adhesive Removable HTC,9.45,3,4.536
US-2017-128447,11/10/2017,MC-17845,Michael Chen,Pasco,West,OFF-AP-10004540,Mobile Phones,Samsung,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5,112.224
US-2017-128447,11/10/2017,MC-17845,Michael Chen,Pasco,West,OFF-BI-10001543,Mobile Phones,iPhone,GBC VeloBinder Manual Binding System,28.792,1,10.0772
US-2018-131275,3/18/2018,SC-20050,Sample Company A,Burbank,West,FUR-FU-10004597,Laptops,Asus,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2,14.43
US-2018-131275,3/18/2018,SC-20050,Sample Company A,Burbank,West,TEC-MA-10001148,Cameras ,Canon,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,4,415.9896
US-2018-131275,3/18/2018,SC-20050,Sample Company A,Burbank,West,OFF-ST-10000078,Mobile Phones,OnePlus,Tennsco 6- and 18-CompLGment Lockers,1856.19,7,334.1142
CA-2016-149349,11/12/2016,SP-20650,Stephanie Phelps,Chicago,Central,FUR-FU-10001037,Laptops,Asus,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,6,-8.532
CA-2017-115119,10/26/2017,SC-20440,Shaun Chance,Lancaster,East,TEC-PH-10001433,Cameras ,Sony,Cisco Small Business SPA 502G VoIP phone,61.542,1,-13.3341
CA-2017-115119,10/26/2017,SC-20440,Shaun Chance,Lancaster,East,OFF-BI-10003007,Mobile Phones,iPhone,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",81.438,7,-65.1504
